,bps,total_points,games,time,goals,xG,assists,xA,shots,key_passes,npg,npxG,xGChain,xGBuildup,opp_shots,opp_goals,opp_xG,opp_against_shots,opp_against_goals,opp_against_xG
81,0,0,22,510,1,1.0406398912891746,2,1.068390192463994,16,6,1,1.0406398912891746,1.9898097170516849,0.3792372150346637,522,70,60.43706954689696,520,63,53.026400515809655
82,1,1,24,1133,1,1.8013716908171773,0,1.078185809776187,13,8,1,1.8013716908171773,6.004832318983972,3.5477124359458685,617,72,84.13641863968223,394,53,56.97241372987628
85,0,0,10,288,0,0.0468770004808902,0,0.0,1,0,0,0.0468770004808902,0.1937649995088577,0.1468879990279674,432,51,53.06513203680515,433,46,59.01182442111895
86,9,1,8,505,0,0.9284062683582306,0,0.3237291630357504,4,6,0,0.9284062683582306,1.3223813269287348,1.0586145222187042,483,38,53.08860981464386,441,47,58.29535513930023
88,2,1,14,224,0,0.1730077974498272,0,0.2886551991105079,4,5,0,0.1730077974498272,1.2394929844886065,0.9285477884113787,416,31,38.416544328443706,557,58,64.12520449981093
89,0,0,24,1890,0,1.270264146849513,2,1.4630886502563951,14,6,0,1.270264146849513,4.837567955255508,3.89722553268075,522,70,60.43706954689696,520,63,53.026400515809655
90,0,0,22,1395,0,0.0137403002008795,0,0.4833124335855245,1,10,0,0.0137403002008795,3.216860962100327,3.123183621093631,427,40,43.76600298844278,459,49,55.09286420047283
91,1,1,31,841,0,0.3870005868375301,1,1.6215140726417303,7,14,0,0.3870005868375301,5.001216296106577,3.942965844646096,431,55,51.374790051952,506,53,76.09509134711698
92,3,1,10,307,0,0.6775096822530031,1,1.429301805794239,7,5,0,0.6775096822530031,1.1727796997874975,0.0487009994685649,419,51,51.5329648591578,578,68,65.14319821633399
93,24,6,32,2448,7,4.7582743894308805,16,16.31964398175478,65,97,7,4.7582743894308805,29.12851269170642,16.633560817688704,475,42,52.75659039057791,501,55,56.92689578980208
95,2,1,15,177,0,0.9828338120132684,2,0.731904000043869,10,2,0,0.9828338120132684,1.7896137908101082,0.8910369034856558,416,31,38.416544328443706,557,58,64.12520449981093
98,9,0,37,3278,3,3.2241614628583197,1,1.680261291563511,27,7,3,3.2241614628583197,6.833911487832665,4.696779150515795,419,51,51.5329648591578,578,68,65.14319821633399
100,0,0,24,790,2,2.1174327954649925,1,1.5898781195282936,16,8,2,2.1174327954649925,4.573668692260981,1.5260148122906685,416,31,38.416544328443706,557,58,64.12520449981093
101,27,7,17,1289,2,0.5918373949825764,1,0.8360136020928621,17,12,2,0.5918373949825764,8.179260186851025,7.247300129383802,475,42,52.75659039057791,501,55,56.92689578980208
103,7,1,24,2159,0,0.0683434996753931,0,1.370405713096261,4,24,0,0.0683434996753931,6.9535529762506485,5.69552486948669,416,31,38.416544328443706,557,58,64.12520449981093
106,25,6,19,1465,0,0.3462909907102585,1,2.14239261392504,4,18,0,0.3462909907102585,3.5135136218741536,1.2088170098140836,432,51,53.06513203680515,433,46,59.01182442111895
107,0,0,14,556,1,0.3741819858551025,0,0.0,5,0,1,0.3741819858551025,3.300787255167961,3.20217327773571,427,40,43.76600298844278,459,49,55.09286420047283
108,26,8,33,2960,20,21.69119757413864,4,4.909892840310931,94,26,14,16.363018790259957,18.1100468672812,4.024585669860244,419,51,51.5329648591578,578,68,65.14319821633399
109,17,1,12,724,1,0.1967248991131782,0,0.0,4,0,1,0.1967248991131782,1.850629718974233,1.7343054097145796,419,51,51.5329648591578,578,68,65.14319821633399
111,0,0,19,743,1,0.0925476998090744,0,0.0272580198943614,2,2,1,0.0925476998090744,2.870108552277088,2.802908446639776,410,58,62.64052318222821,562,46,55.60994510445744
113,0,0,12,524,0,0.0,0,0.0990857034921646,0,1,0,0.0,0.6325642876327038,0.5334782861173153,432,51,53.06513203680515,433,46,59.01182442111895
115,8,1,25,1990,2,2.125173594802618,0,0.056879699230194,19,1,2,2.125173594802618,2.5968139097094536,2.470027904957533,602,94,87.5468477671966,294,33,35.49565150868148
118,6,1,27,1426,10,8.0510318800807,1,1.02802275121212,35,10,10,8.0510318800807,7.681166335940361,0.7168999258428812,575,68,83.38727551419288,390,33,44.09502522367984
120,3,1,17,1213,0,1.5830463785678148,2,0.6098756808787584,8,7,0,1.5830463785678148,5.231132447719574,4.788313198834658,594,58,75.74508742708713,480,43,51.70642548147589
122,16,5,16,695,0,0.2433777973055839,2,0.5622396729886532,3,9,0,0.2433777973055839,1.891867060214281,1.2555831149220469,522,70,60.43706954689696,520,63,53.026400515809655
123,9,2,37,3170,5,6.6556903049349785,8,7.807910647243261,62,67,3,5.133352592587471,13.668892225250602,4.559631913900375,464,48,51.998012396506965,529,78,71.88791078515351
125,1,1,32,1857,1,2.728575311601162,1,2.0688769351691008,33,29,1,2.728575311601162,7.37087413854897,4.095148157328367,432,51,53.06513203680515,433,46,59.01182442111895
126,0,0,14,323,0,0.2807844597846269,0,0.5179743207991123,5,8,0,0.2807844597846269,2.4493823647499084,1.887391667813063,430,34,51.04135813936591,573,57,69.68157005030662
130,0,0,8,216,2,0.856813095510006,0,0.0698933973908424,9,1,2,0.856813095510006,1.9170579137280583,1.0958947828039527,357,37,40.80111336475238,627,71,72.09495181264356
131,0,0,24,1918,0,0.911432646214962,0,0.1431176997721195,8,4,0,0.911432646214962,6.672149233520031,6.56157923489809,617,72,84.13641863968223,394,53,56.97241372987628
133,4,1,34,2651,0,0.6954699149355292,0,1.0392506159842014,10,18,0,0.6954699149355292,5.121129205450416,3.666464917361736,483,38,53.08860981464386,441,47,58.29535513930023
134,24,6,27,1957,0,0.3253306970000267,0,0.2089456282556057,5,6,0,0.3253306970000267,12.982849795371294,12.794002283364534,475,42,52.75659039057791,501,55,56.92689578980208
136,2,2,33,2874,6,9.317674346268175,7,3.957623152993619,76,21,6,9.317674346268175,14.145027499645948,3.0667414711788297,432,51,53.06513203680515,433,46,59.01182442111895
137,14,2,35,2206,3,2.191264372318983,1,1.4620734620839355,14,16,3,2.191264372318983,7.5696020424366,5.46771614253521,419,51,51.5329648591578,578,68,65.14319821633399
140,0,0,29,2030,2,2.712577499449253,1,1.8191682416945696,24,12,2,2.712577499449253,7.104759126901627,4.520665276795626,416,31,38.416544328443706,557,58,64.12520449981093
144,16,2,35,3137,4,1.5295524531975389,5,3.1992804715409875,33,30,4,1.5295524531975389,15.63659394159913,11.95062574185431,414,36,39.73569872695953,530,73,69.8616302870214
146,0,0,6,50,0,0.0538971312344074,0,0.0,1,0,0,0.0538971312344074,0.0549407005310058,0.0549407005310058,596,88,81.363066569902,342,43,46.43951691221446
147,10,2,37,3268,4,2.2349475855007768,1,2.33805207721889,36,36,4,1.4737785691395402,10.850467165000737,8.603918568231165,602,94,87.5468477671966,294,33,35.49565150868148
148,16,1,20,1615,0,1.054015912115574,0,0.4650263823568821,6,5,0,1.054015912115574,3.991525309160352,3.8186524361372,410,58,62.64052318222821,562,46,55.60994510445744
149,5,2,32,1564,4,5.549364037811756,0,1.411392219364643,34,14,4,5.549364037811756,7.685043416917324,1.7389676179736853,483,38,53.08860981464386,441,47,58.29535513930023
152,8,1,26,1958,0,0.3167129307985306,1,0.6221226900815964,11,6,0,0.3167129307985306,2.5498968306928878,2.0008020736277103,419,51,51.5329648591578,578,68,65.14319821633399
154,15,5,33,2745,6,8.069857582449913,7,9.567008880898356,73,65,6,8.069857582449913,22.130394473671917,9.125229258090258,594,58,75.74508742708713,480,43,51.70642548147589
156,4,2,36,2415,1,3.9435534365475178,3,3.362793898209929,41,45,1,3.9435534365475178,11.295078083872797,5.162106515839696,416,31,38.416544328443706,557,58,64.12520449981093
158,20,1,32,2786,1,1.8502881033346057,0,1.4228478781878948,22,12,1,1.8502881033346057,5.73883250541985,4.774972975254059,596,88,81.363066569902,342,43,46.43951691221446
160,5,0,17,1215,0,0.2225914001464843,0,0.2588117085397243,2,3,0,0.2225914001464843,1.8634248562157156,1.6748883500695229,522,70,60.43706954689696,520,63,53.026400515809655
162,12,2,27,1691,0,0.1515615982934832,0,0.0530797010287642,7,3,0,0.1515615982934832,2.460558785125613,2.331264717504382,410,58,62.64052318222821,562,46,55.60994510445744
164,0,0,16,1235,0,0.2092116959393024,0,0.4893949385732412,3,3,0,0.2092116959393024,1.701007179915905,1.1259163338690996,602,94,87.5468477671966,294,33,35.49565150868148
165,5,2,38,3245,6,10.004229810088871,5,6.90739019960165,75,48,5,8.48189047165215,15.171011984348295,3.6215272583067417,602,94,87.5468477671966,294,33,35.49565150868148
170,0,0,21,987,6,7.3281096909195185,2,1.756760749965906,27,12,5,6.566943714395165,9.77430764771998,2.775388235226273,617,72,84.13641863968223,394,53,56.97241372987628
171,0,0,31,2295,2,0.9933742862194777,2,2.469028750434518,14,20,2,0.9933742862194777,8.73275038599968,7.62914814800024,431,55,51.374790051952,506,53,76.09509134711698
172,18,0,23,1772,0,0.3442239593714475,0,0.1472967974841594,8,3,0,0.3442239593714475,1.4835356585681438,1.4707852583378551,522,70,60.43706954689696,520,63,53.026400515809655
173,13,2,38,2991,9,10.100785619579256,8,7.65799580514431,71,52,8,9.339616828598082,17.531262825243175,5.165040111169219,419,51,51.5329648591578,578,68,65.14319821633399
174,0,0,8,290,0,0.4318549875169992,0,0.7309129983186722,10,8,0,0.4318549875169992,1.4848380237817764,0.3737828060984611,431,55,51.374790051952,506,53,76.09509134711698
177,0,0,14,515,0,0.3644320666790008,1,0.3617988973855972,6,2,0,0.3644320666790008,4.023554973304272,3.337106022983789,430,34,51.04135813936591,573,57,69.68157005030662
178,-1,2,35,2907,17,18.761760517954823,5,3.735412929207087,108,31,17,18.761760517954823,30.33111381344497,9.589746218174696,617,72,84.13641863968223,394,53,56.97241372987628
179,1,1,31,1416,9,7.753276175819337,0,2.0468210969120264,47,18,8,6.992107159458101,13.768698140978811,5.820535558275878,475,42,52.75659039057791,501,55,56.92689578980208
181,0,0,21,632,0,0.1446346025913953,1,0.6008766107261181,3,4,0,0.1446346025913953,2.292558498680592,2.1198897063732147,427,40,43.76600298844278,459,49,55.09286420047283
183,0,0,23,1852,2,1.3161899587139487,2,1.4483567401766777,11,8,2,1.3161899587139487,11.626406718045471,11.451622042804956,475,42,52.75659039057791,501,55,56.92689578980208
184,11,1,28,1494,1,0.4971364550292492,0,1.567529585212469,8,18,1,0.4971364550292492,4.502802707254887,3.2010582676157355,357,37,40.80111336475238,627,71,72.09495181264356
185,5,1,23,568,0,0.184569239616394,1,1.0790189672261477,4,10,0,0.184569239616394,1.5274408347904682,0.8893836699426174,419,51,51.5329648591578,578,68,65.14319821633399
186,26,7,26,1874,1,1.3441827092319727,0,1.09055732563138,9,9,1,1.3441827092319727,13.650609649717808,13.542976595461369,475,42,52.75659039057791,501,55,56.92689578980208
187,10,6,38,3216,14,11.300049655139446,11,7.042980744503439,89,75,12,9.01654163748026,23.58317681774497,11.6032799705863,427,40,43.76600298844278,459,49,55.09286420047283
188,40,12,23,2044,0,0.1227391017600894,2,0.3940800903365016,3,7,0,0.1227391017600894,2.421963883563876,2.336171578615904,432,51,53.06513203680515,433,46,59.01182442111895
189,13,1,37,2954,2,1.8788890931755304,9,13.222441317513583,40,71,2,1.8788890931755304,21.868592441082,16.189754247665405,431,55,51.374790051952,506,53,76.09509134711698
190,34,10,31,2334,2,1.8549880683422089,2,3.0710923951119184,26,39,2,1.8549880683422089,9.722595304250715,5.314303573220968,410,58,62.64052318222821,562,46,55.60994510445744
191,34,12,38,3307,19,23.340063713490963,12,8.720245610922575,125,65,17,20.2953876554966,32.54413793236017,8.866782674565911,431,55,51.374790051952,506,53,76.09509134711698
193,17,3,33,2484,3,2.229622021317482,0,1.9341314993798733,28,26,3,2.229622021317482,17.83293619006872,16.650026205927134,427,40,43.76600298844278,459,49,55.09286420047283
194,20,1,32,2880,0,0.0,0,0.0428376011550426,0,1,0,0.0,3.4182891845703125,3.375451184809208,522,70,60.43706954689696,520,63,53.026400515809655
199,27,9,23,1418,2,1.465110638178885,2,1.9936782559379933,16,21,2,1.465110638178885,4.494038670323789,3.5327052902430296,430,34,51.04135813936591,573,57,69.68157005030662
200,9,2,36,3240,1,2.040725097060204,0,0.8655232125893235,22,9,1,2.040725097060204,14.347089774906635,14.096927545964718,594,58,75.74508742708713,480,43,51.70642548147589
203,0,0,22,609,1,0.9074058122932912,0,0.5022870898246765,5,3,1,0.9074058122932912,2.4376747999340296,1.15929308347404,410,58,62.64052318222821,562,46,55.60994510445744
204,30,8,27,2418,2,0.8184554874897003,1,1.120013577863574,6,6,2,0.8184554874897003,9.701152380555868,9.49210711196065,427,40,43.76600298844278,459,49,55.09286420047283
206,0,0,25,2148,1,1.5213804170489311,0,0.1079010032117366,17,2,1,1.5213804170489311,3.398840533569455,3.246724532917142,602,94,87.5468477671966,294,33,35.49565150868148
207,0,0,4,148,0,0.0724655985832214,1,0.2734795957803726,2,2,0,0.0724655985832214,0.9004369974136353,0.5544919967651367,414,36,39.73569872695953,530,73,69.8616302870214
210,23,5,36,2920,10,9.597895424813032,6,6.334341483190656,81,62,10,9.597895424813032,17.62133340537548,5.954911859706044,414,36,39.73569872695953,530,73,69.8616302870214
212,11,1,36,2903,0,0.8962186202406883,2,1.5452212002128365,6,15,0,0.8962186202406883,8.260199623182416,6.364653391763568,596,88,81.363066569902,342,43,46.43951691221446
213,20,1,37,3310,0,1.4871823685243726,0,0.1923391576856374,14,4,0,1.4871823685243726,5.1283416245132685,4.97854402475059,464,48,51.998012396506965,529,78,71.88791078515351
215,20,2,36,2512,7,3.871220519766212,3,7.44360885117203,46,51,7,3.871220519766212,9.874688405543566,2.480967789888382,483,38,53.08860981464386,441,47,58.29535513930023
217,11,1,19,922,0,0.2182767949998378,0,0.4909842014312744,6,5,0,0.2182767949998378,2.412663601338864,1.946195995435119,575,68,83.38727551419288,390,33,44.09502522367984
219,16,1,38,3325,0,0.8061013985425234,0,1.4513042895123365,8,8,0,0.8061013985425234,10.92092332523316,10.34645892959088,357,37,40.80111336475238,627,71,72.09495181264356
220,29,7,26,2197,0,0.5010207425802946,0,0.2000297037884593,8,4,0,0.5010207425802946,1.9172365125268696,1.744029906578362,432,51,53.06513203680515,433,46,59.01182442111895
225,20,6,36,1374,4,1.5916067343205214,2,2.0804033745080237,18,12,4,1.5916067343205214,6.89354763738811,3.861876625567674,419,51,51.5329648591578,578,68,65.14319821633399
226,4,1,25,1203,11,8.122956335544586,4,3.0548400916159157,39,21,11,8.122956335544586,13.91264321282506,6.690170712769032,431,55,51.374790051952,506,53,76.09509134711698
230,32,7,38,3368,1,0.8719969913363457,7,13.462713163346052,14,110,1,0.8719969913363457,17.47081391327083,14.60538318939507,370,38,42.29227340361104,557,68,69.67875737557188
231,10,1,14,1170,0,1.2535991268232465,0,0.0697230026125907,6,1,0,1.2535991268232465,1.220473725348711,1.220473725348711,575,68,83.38727551419288,390,33,44.09502522367984
232,0,0,36,3240,0,0.0,0,0.0308126993477344,0,1,0,0.0,2.495602583512664,2.464789582416415,610,75,85.09102913178504,371,47,58.97577587934211
233,10,0,31,2659,1,0.6717622503638268,0,1.83802130445838,12,15,1,0.6717622503638268,7.270549733191729,5.722348512150347,522,70,60.43706954689696,520,63,53.026400515809655
234,0,0,20,1028,0,0.1488286033272743,1,1.1982360780239103,3,8,0,0.1488286033272743,2.398142223246396,2.1275645093992352,432,51,53.06513203680515,433,46,59.01182442111895
238,0,0,15,93,0,0.0554910004138946,0,0.2644379809498787,1,4,0,0.0554910004138946,0.963206484913826,0.9295362625271082,419,51,51.5329648591578,578,68,65.14319821633399
240,0,0,12,993,0,0.7524237418547273,0,0.212882986292243,10,6,0,0.7524237418547273,3.6240071300417194,3.525606259703636,475,42,52.75659039057791,501,55,56.92689578980208
242,0,0,6,162,0,0.2323972880840301,0,0.0711171999573707,2,1,0,0.2323972880840301,0.4096744880080223,0.2439708858728408,464,48,51.998012396506965,529,78,71.88791078515351
243,16,2,38,3388,2,2.7482709400355816,7,6.127815451472998,42,64,2,2.7482709400355816,13.531792795285584,7.712628765031695,483,38,53.08860981464386,441,47,58.29535513930023
244,0,0,12,470,0,0.0106636295095086,0,0.4425672311335802,1,8,0,0.0106636295095086,0.4591790921986103,0.4485154636204242,416,31,38.416544328443706,557,58,64.12520449981093
245,3,2,7,285,0,0.0565079990774393,0,0.0,2,0,0,0.0565079990774393,0.1892691031098365,0.132760901004076,432,51,53.06513203680515,433,46,59.01182442111895
246,19,1,14,1095,1,0.6459370153024793,0,0.3237086497247219,5,4,1,0.6459370153024793,5.542334942147136,5.465866832062602,431,55,51.374790051952,506,53,76.09509134711698
247,3,1,36,3141,0,2.445929459296167,0,0.9378497563302516,22,9,0,2.445929459296167,6.934289989992976,6.85584563575685,370,38,42.29227340361104,557,68,69.67875737557188
248,0,1,35,2070,6,6.350573148578405,3,4.756499437615275,73,48,2,3.3058972023427486,8.221184162423015,2.454255508258939,602,94,87.5468477671966,294,33,35.49565150868148
250,0,0,18,630,0,0.5913859363645315,3,2.5491114612668757,16,14,0,0.5913859363645315,3.101729600690305,1.5464539704844356,430,34,51.04135813936591,573,57,69.68157005030662
252,0,0,11,687,0,0.0699901822954416,1,0.117637999355793,2,1,0,0.0699901822954416,0.6365548893809319,0.6365548893809319,464,48,51.998012396506965,529,78,71.88791078515351
253,10,2,36,2839,2,3.82576912175864,3,1.9310189355164769,34,15,2,3.82576912175864,8.626211040653288,5.910706527531147,602,94,87.5468477671966,294,33,35.49565150868148
256,16,2,27,2308,7,7.797594489529729,2,2.760253319516778,66,26,7,6.275257470086217,11.746893677860498,4.086586587131023,596,88,81.363066569902,342,43,46.43951691221446
257,9,1,33,2509,1,4.526227671653032,4,3.4510617526248097,33,23,1,4.526227671653032,12.269893657416103,6.193108232691884,370,38,42.29227340361104,557,68,69.67875737557188
259,0,0,19,500,0,1.3129857713356614,0,0.1336751990020275,9,2,0,1.3129857713356614,1.913279263302684,0.6038602907210588,483,38,53.08860981464386,441,47,58.29535513930023
260,12,2,37,3039,7,5.785433189943433,7,4.802904064767063,40,46,7,5.785433189943433,21.03214856982231,14.246417433023453,427,40,43.76600298844278,459,49,55.09286420047283
261,16,0,27,2123,1,0.5251706019043922,0,0.2293218709528446,10,6,1,0.5251706019043922,8.252100160345435,8.186085043475032,617,72,84.13641863968223,394,53,56.97241372987628
264,0,0,34,2738,13,9.120478011667728,1,3.107304636389017,72,19,13,9.120478011667728,14.723602913320065,3.649019580334425,410,58,62.64052318222821,562,46,55.60994510445744
265,1,1,33,1847,5,7.201865157112479,3,1.6608268171548843,39,15,5,7.201865157112479,5.891749322414398,1.3007178837433455,602,94,87.5468477671966,294,33,35.49565150868148
266,0,0,33,2212,1,3.06923589669168,1,1.825184103101492,36,18,1,3.06923589669168,7.860458409413695,4.556406237185001,522,70,60.43706954689696,520,63,53.026400515809655
267,0,0,21,823,0,1.3004195326939223,2,0.9003641102463007,9,7,0,1.3004195326939223,3.751063988544047,1.778751190751791,419,51,51.5329648591578,578,68,65.14319821633399
270,19,1,18,1516,5,2.4369436921551824,2,0.6443385947495699,15,11,5,2.4369436921551824,8.615036329254508,6.708776051178575,414,36,39.73569872695953,530,73,69.8616302870214
271,5,3,24,1682,3,2.1364672761410475,2,3.0019248109310865,33,29,3,2.1364672761410475,7.29792560543865,4.296191993169487,430,34,51.04135813936591,573,57,69.68157005030662
273,1,1,19,536,4,1.042859235778451,0,0.3249989273026585,11,6,4,1.042859235778451,1.434320348314941,0.7428273241966963,610,75,85.09102913178504,371,47,58.97577587934211
274,0,0,15,842,0,2.711337735876441,1,1.5050795823335648,20,9,0,2.711337735876441,4.212750431150198,1.0135074984282255,464,48,51.998012396506965,529,78,71.88791078515351
276,1,2,35,2613,7,12.77656376361847,1,3.5748752877116203,71,38,6,12.015389770269394,17.850972719490528,5.238859623670578,430,34,51.04135813936591,573,57,69.68157005030662
277,1,1,18,821,0,0.1378516973927617,0,0.1038510017096996,6,4,0,0.1378516973927617,1.5289212055504322,1.3642751909792423,522,70,60.43706954689696,520,63,53.026400515809655
278,0,1,30,1333,2,2.4375014984980226,1,1.730416551232338,25,11,2,2.4375014984980226,4.704243279993534,1.2918517235666511,522,70,60.43706954689696,520,63,53.026400515809655
279,9,0,30,2210,1,0.9123191181570292,0,0.567169152200222,7,4,1,0.9123191181570292,4.254378523677588,3.960568632930517,575,68,83.38727551419288,390,33,44.09502522367984
280,20,7,31,1868,6,9.550176788121462,3,5.098056230694056,62,30,6,9.550176788121462,16.103102758526802,5.398822439834476,594,58,75.74508742708713,480,43,51.70642548147589
288,38,12,27,2179,1,1.1754031758755443,2,1.958403613418341,27,19,1,1.1754031758755443,16.560254206880927,14.842034140601754,427,40,43.76600298844278,459,49,55.09286420047283
291,0,0,37,2774,2,2.659285433590412,11,7.174625148996711,51,72,2,2.659285433590412,8.7775584384799,3.4045963063836098,596,88,81.363066569902,342,43,46.43951691221446
295,3,1,37,3150,15,17.486295863986015,6,3.674034003168345,85,30,14,15.963956996798515,22.16256415843964,5.435315723530948,357,37,40.80111336475238,627,71,72.09495181264356
297,13,5,37,2957,0,0.9768042117357254,1,1.4084933251142502,5,16,0,0.9768042117357254,4.09709825925529,3.0260829851031303,432,51,53.06513203680515,433,46,59.01182442111895
299,7,1,36,2263,8,7.068454213440418,12,6.358577378094196,55,47,8,7.068454213440418,16.329788200557232,6.749516544863582,594,58,75.74508742708713,480,43,51.70642548147589
300,13,1,17,845,0,0.0838250741362571,0,0.2368279919028282,2,3,0,0.0838250741362571,2.518942840397358,2.1982886735349894,602,94,87.5468477671966,294,33,35.49565150868148
302,2,2,17,937,0,0.6977619081735611,0,0.4312230888754129,10,11,0,0.6977619081735611,2.0684521049261093,1.2953029051423073,575,68,83.38727551419288,390,33,44.09502522367984
303,12,2,19,1272,0,0.8275385983288288,0,0.7127293702214956,8,6,0,0.8275385983288288,3.072567291557789,2.221582919359207,483,38,53.08860981464386,441,47,58.29535513930023
304,3,1,36,1215,4,3.697086520493031,2,2.68278655782342,29,20,4,3.697086520493031,10.11375443264842,4.066189099103212,370,38,42.29227340361104,557,68,69.67875737557188
305,3,2,20,275,1,1.692672897130251,0,0.051858801394701,9,1,1,1.692672897130251,2.3841308541595936,0.7316878624260426,575,68,83.38727551419288,390,33,44.09502522367984
306,18,5,37,1832,3,6.644154226407409,4,1.7369483597576618,28,14,3,5.882985373958945,8.837213728576899,1.423075446859002,410,58,62.64052318222821,562,46,55.60994510445744
308,0,0,20,754,0,0.6083908993750811,4,1.3976509422063828,7,18,0,0.6083908993750811,3.379533653147518,2.681559449993074,431,55,51.374790051952,506,53,76.09509134711698
309,0,0,6,340,1,0.7290570810437202,0,0.0,3,0,1,0.7290570810437202,0.1063892990350723,0.0669699981808662,596,88,81.363066569902,342,43,46.43951691221446
312,11,0,35,2675,6,5.228078290820122,7,5.728406075388193,33,42,6,5.228078290820122,14.287118025124071,6.712041646242142,357,37,40.80111336475238,627,71,72.09495181264356
313,0,0,7,200,0,0.120240394026041,0,0.0,2,0,0,0.120240394026041,0.3834709972143173,0.3834709972143173,370,38,42.29227340361104,557,68,69.67875737557188
315,6,3,25,1101,1,1.6111805494874716,5,4.724137527868152,28,31,1,1.6111805494874716,8.289438785985112,3.2378203477710485,370,38,42.29227340361104,557,68,69.67875737557188
316,27,6,27,1273,4,4.823006581515074,0,0.5260727815330029,23,5,4,4.823006581515074,5.668356010690332,1.6416367096826434,432,51,53.06513203680515,433,46,59.01182442111895
317,0,0,33,2306,7,9.245785741135478,5,7.035773795098066,52,40,7,9.245785741135478,21.043237909674644,9.100571872666478,594,58,75.74508742708713,480,43,51.70642548147589
318,3,1,21,738,0,0.3241226226091385,0,0.0507442839443683,4,2,0,0.3241226226091385,1.104828191921115,0.8530487809330225,602,94,87.5468477671966,294,33,35.49565150868148
320,0,0,25,2004,1,0.1913936026394367,0,0.5267390348017216,3,2,1,0.1913936026394367,3.169893989339471,3.1547346897423267,602,94,87.5468477671966,294,33,35.49565150868148
321,0,0,12,132,0,0.3294837065041065,2,1.042964968830347,4,6,0,0.3294837065041065,0.7678957134485245,0.1702418066561222,427,40,43.76600298844278,459,49,55.09286420047283
322,22,4,37,3260,0,1.945255502127111,2,3.062078721821308,22,23,0,1.945255502127111,9.57805674150586,5.399344060570002,419,51,51.5329648591578,578,68,65.14319821633399
324,0,0,29,1087,2,1.8703890815377235,3,1.3884916454553604,18,12,2,1.8703890815377235,5.573958999477327,2.747893917374313,610,75,85.09102913178504,371,47,58.97577587934211
326,12,1,33,2900,1,0.4944004062563181,0,0.0717986021190881,3,3,1,0.4944004062563181,6.860465005040169,6.813478998839855,610,75,85.09102913178504,371,47,58.97577587934211
328,0,0,28,2251,1,1.4655719939619305,0,0.3378884494304657,7,10,1,1.4655719939619305,3.974868109449744,3.709601128473878,596,88,81.363066569902,342,43,46.43951691221446
331,3,1,32,1602,1,2.027079835534096,2,3.9797140900045633,36,26,1,2.027079835534096,14.912637444213033,10.783384276553988,431,55,51.374790051952,506,53,76.09509134711698
332,19,2,36,3186,0,1.059426173567772,0,0.2720854748040437,17,6,0,1.059426173567772,4.464030422270298,3.8801174629479647,416,31,38.416544328443706,557,58,64.12520449981093
334,0,0,28,1120,5,6.133550511673093,5,3.7054135501384735,39,22,4,5.372381644323468,9.021692022681236,1.8175414633005855,410,58,62.64052318222821,562,46,55.60994510445744
337,2,1,5,55,0,0.0622584000229835,0,0.0,2,0,0,0.0622584000229835,0.0722723975777626,0.0300198998302221,464,48,51.998012396506965,529,78,71.88791078515351
339,0,0,12,982,1,1.3261511586606505,2,1.0489701740443709,14,3,1,1.3261511586606505,1.2412088364362717,0.4877051580697298,483,38,53.08860981464386,441,47,58.29535513930023
341,0,0,26,1640,0,0.0206572990864515,0,0.2854275647550821,1,11,0,0.0206572990864515,3.210264626890421,3.0059440191835165,410,58,62.64052318222821,562,46,55.60994510445744
344,5,2,38,1583,7,5.207585535943508,3,2.6399280801415443,32,13,7,5.207585535943508,11.27296715322882,4.301408238708973,419,51,51.5329648591578,578,68,65.14319821633399
346,0,0,1,5,0,0.0653707012534141,0,0.0,1,0,0,0.0653707012534141,0.0653707012534141,0.0,416,31,38.416544328443706,557,58,64.12520449981093
347,2,1,10,230,1,0.6443301560357213,0,0.3371060192584991,3,1,1,0.6443301560357213,1.1725098555907607,0.1910736504942178,602,94,87.5468477671966,294,33,35.49565150868148
348,0,0,8,373,0,0.8422358185052872,1,1.504247609525919,8,11,0,0.8422358185052872,2.61279970407486,0.4408004991710186,410,58,62.64052318222821,562,46,55.60994510445744
352,12,2,27,2000,0,1.5340027026832104,0,0.5189482178539038,18,6,0,1.5340027026832104,9.7150968182832,9.189998405054212,594,58,75.74508742708713,480,43,51.70642548147589
353,12,2,38,3420,1,3.02016625367105,1,3.46320622228086,31,15,1,3.02016625367105,6.181014558300376,5.973101237788796,483,38,53.08860981464386,441,47,58.29535513930023
354,0,0,11,534,1,0.9587988276034594,0,0.7506909966468811,6,4,1,0.9587988276034594,3.478168949484825,2.3341952990740538,431,55,51.374790051952,506,53,76.09509134711698
355,0,0,17,1197,2,6.498087804764509,1,1.2365073096007109,31,9,1,5.736918967217207,8.038987591862679,1.9899096544831991,483,38,53.08860981464386,441,47,58.29535513930023
357,0,0,6,232,1,0.4420046992599964,0,0.5711894929409027,2,6,1,0.4420046992599964,2.0923749804496765,1.671343982219696,410,58,62.64052318222821,562,46,55.60994510445744
360,3,1,12,665,1,0.8726177029311657,0,0.2881163954734802,10,6,1,0.8726177029311657,2.7494057435542345,1.9657854363322256,414,36,39.73569872695953,530,73,69.8616302870214
361,18,2,16,742,2,1.1926603838801384,1,0.9687040857970716,8,14,2,1.1926603838801384,3.4976200629025698,1.924544109031558,594,58,75.74508742708713,480,43,51.70642548147589
